created_at,name,text,followers_count,verified,retweet_count,favorite_count,,,,,
Sat,hE'z JuSt CrAzY 🇳🇬,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",3290,False,3187,0,,,,,
Fri,Laura Guzman,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",298,False,3074,0,,,,,
Thu,Crypto Airdrops,"RT @CoinAirdropsAll: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #Globalcoins 📢

NEW Globalcoins Airdrop…",188,False,8,0,,,,,
Wed,Michail Truan,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",190,False,3187,0,,,,,
Tue,Blockchain-NetSEC,RT @Xentagz: #bitcoin Street Beggar https://t.co/hD0XjEHsyB,0,False,33,0,,,,,
Mon,crypto vip signal,"I will choose 20 random followers to win 0.2 ETH

Please:

1. FOLLOW Biggest crypto channel 
2. Share with your fri… https://t.co/VnQgkQF8wg",68,False,1,1,,,,,
Sun,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New #Airdrop ✈️💰#TRIPAGOTRAVEL📢

TRIPAGOTRAVEL Airdrop…",605,False,4,0,,,,,
Sat,Charmaine,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",669,False,643,0,,,,,
Fri,Andrej Lesjak,"RT @VandarGR: The #Prophecy Riddle 6 :
#Community driven coin or Not?

Seeking the #Heirs of the Legendary #Bitcoin
1586+ #Cryptocurrencies…",21,False,8,0,,,,,
Thu,🚀CRYPTOQUEEN🚀,#BITCOIN CORRECTION DETAIL @CrYpt0PreDicToR  @ZakaWaqar  @Pakicrypto 👏👏👏👏 https://t.co/vfW5Hd4io4,69,False,1,1,,,,,
Wed,Назар,"#Buzcoin #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale
BITCOIN-Digital currency launched in… https://t.co/USHxgJBeJW",7197,False,0,0,,,,,
Tue,Cryptojaay,Bitcoin Multiplier Method So Simple use this strategy to copy other successful traders https://t.co/waK1N4SEIb… https://t.co/pUWIVeFtTZ,18,False,0,0,,,,,
Mon,Brandon Ragged,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,30,False,32,0,,,,,
Sun,Александр Сливинский,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",20,False,3187,0,,,,,
Sat,Sharenet Crypto,Check out our #cryptocurrency #heatmaps on our website https://t.co/wu915N8wsp its a handy way to see volume and pr… https://t.co/RRH77qcCNX,87,False,0,0,,,,,
Fri,ONE -follback?,"Condominium Coin Listed To MNO and MNP !!
https://t.co/uIMyVGYfUT 
https://t.co/JCGSGxE7ao 
https://t.co/pwYdJL9gEn… https://t.co/lA85o0cJVH",11175,False,0,0,,,,,
Thu,Abdul Hassan Kayode,"RT @CybitCorp: Ream more about it at https://t.co/CRmgkbaXFX
#finance #blockchain #cryptocurrency #crowdfunding #ICO #crypto
#blockchain #b…",147,False,119,0,,,,,
Wed,Ariyzt - all about cryptocurrency #TraXionICO,"Get more info about Payera here : https://t.co/On1jJqA3g7 
Join telegram group : https://t.co/uZvwdgm7OS
PERA… https://t.co/YFlbiBpYxA",10047,False,0,0,,,,,
Tue,Laura Guzman,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",298,False,3187,0,,,,,
Mon,Cindy Smotherman,"ht @MikeQuindazzi
The basics of an #ICO &gt;&gt; #PwC @MikeQuindazzi &gt;&gt; #ICOs #DigitalCurrency #Blockchain #Fintech… https://t.co/mffeQ4LmUk",2848,False,0,0,,,,,
Sun,PK Habibullah,"RT @EnemyGiveaways: We are giving away 0,1 DASH.

Steps:
1. Retweet this post
2. Like this post
3. Follow @EnemyGiveaways

To participate y…",125,False,90,0,,,,,
Sat,Jennifer Nathaniel,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",23,False,3187,0,,,,,
Fri,Crypto Airdrops,"RT @CoinsAirdrops: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #KoniosOfficial 📢

@KoniosOfficial Airdrop 500 #KON to the community ✈️💰…",423,False,3,0,,,,,
Thu,SKP⚡[Delete Conbase],RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,158,False,688,0,,,,,
Wed,OGINNI OLAKUNLE . S,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",10,False,3074,0,,,,,
Tue,Simon Barry #Blockchain Specialist📱👔📹,RT @altcoindad: As long Bitcoin is below 10k there will be no real Altcoin Rallye. Altcoins need a Bitcoin Rallye prior to get »fuel«. So T…,8703,False,3,0,,,,,
Mon,Dusty Memer,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",122,False,103,0,,,,,
Sun,Blockchain Advocate,https://t.co/8kDhLOLOiy #bitcoin debit cards. Transfer funds to your ATM. I am checking these guys out myself.,958,False,0,0,,,,,
Sat,Czech Selenator 🇨🇿,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",925,False,103,0,,,,,
Fri,Gwokyalya Brenda,RT @Ok_coinexchange: Wow! We reached 25K followers just within 4 weeks on Twitter! 🎉🍾We are happy to see a huge interest to our project! Co…,13,False,4,0,,,,,
Thu,Ana Ra,"RT @XMEDChain: XMED Chain Token (XMCT) gets listed on https://t.co/k8e6iZL531  and start trading on June 14, 2018 at 16:00 (UTC+8). 

#Cryp…",5,False,6,0,,,,,
Wed,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #KoniosOfficial 📢

@KoniosOfficial Airdrop 500 #KON to the community ✈️💰

1…",605,False,4,0,,,,,
Tue,CommonSuppliz🎨,"RT @Remi_Vladuceanu: Largest Ethereum Wallet Provider Migrates to Singapore to Improve Market Position 
https://t.co/hPXqrWn1jE 
#newsofthe…",13559,False,1,0,,,,,
Mon,dsfsdcfsđs,RT @Ok_coinexchange: Take your place among the worlds biggest cryptocurrency investors here in https://t.co/jsaw4VTWv2. Sign up now and get…,0,False,2859,0,,,,,
Sun,Cryptosauras,Current state of bitcoin: sideways movement 😐😐 #btc #bitcoin #whenmoon #whenlambo #crypto #patience https://t.co/zgTMz0kahI,141,False,0,0,,,,,
Sat,Crypto Airdrops,"RT @CoinAirdropsAll: #Bitcoin #cryptocurrency #blockchain

Nexo Starts ‘Best Job in Crypto’ Campaign

Become a Top Blockchain Leader : http…",188,False,5,0,,,,,
Fri,Ana Ra,"RT @XMEDChain: XMCT gets listed on CoinBene 满币网

Deposits and withdrawals on June 13, 2018 at 16:00 (UTC+8). 

Trading on June 14, 2018 at…",5,False,12,0,,,,,
Thu,vmly012,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",18,False,643,0,,,,,
Wed,Egor Kosarev,"RT @reachcoin: REACH AIRDROP 🔥 just 2k people.
Claim 100.000 Reach tokens right now Simply follow the 3 steps:
 1. Follow REACH. 
 2. Like…",6130,False,1232,0,,,,,
Tue,Paul Ki,"RT @coinnup: @coinnup Smart Link works as a Bridge between a user’s Bank Account, Credit card, Debit card, and the Coinnup platform.
#crypt…",4049,False,6,0,,,,,
Mon,❥ Maddie,"✨ Okidoki let’s get to work. Any suggestions for charts again? 

BTW I’m brainstorming for a new YouTube video (ser… https://t.co/0M6xdyvtXJ",4289,False,0,2,,,,,
Sun,Ƀrock (NO GIVEAWAYS) PiErce 🦄🎩🙏🏼 🇵🇷,Fundstrat Bitcoin &amp, Blockchain presentation for Upfront Summit by @msuster #bitcoin #blockchain https://t.co/KX2N38OHGt via @SlideShare,55097,False,0,4,,,,
Sat,Oleg,RT @NimbusToken: Product tokens are a new type of cryptocurrency where the customer can buy a product or service via a pre-sale @NimbusToke…,1077,False,31,0,,,,,
Fri,OGINNI OLAKUNLE . S,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",10,False,3187,0,,,,,
Thu,Christo,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",28,False,3075,0,,,,,
Wed,Wvizmanos,"RT @qurrex: Don't miss LAST CHANCE to join the amazing future of #cryptotrading
https://t.co/MTgWaofiM2     
ONLY ONE DAY LEFT

#TokenSale…",1489,False,29,0,,,,,
Tue,CryptoPoussin,"RT @CryptoInvisible: $STRAT - A very good example of falling wedge, it has had a long bear spell and if a breakout + volume is observed we…",218,False,2,0,,,,,
Mon,jean,"RT @jbox_coin: Jbox is giving free FIFA match tickets. click on below link to participate https://t.co/gyWhiMAh3V
#FIFAWCOnStarTimes #jbxfi…",23,False,110,0,,,,,
Sun,future andrew,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",131,False,3187,0,,,,,
Sat,Milanoh,"RT @Blockchainlife: The SEC: ""#Bitcoin can replace sovereign currencies and #Cryptocurrencies are not securities. A token, where I give you…",105,False,117,0,,,,,
Fri,vicen,"RT @kilrau: We did it! 🙌 #2 Atomic Swap on Lightning between BTC &amp; LTC!

Kudos to @bitconner from @lightning pioneering this. Who is #3? @S…",162,False,482,0,,,,,
Thu,sanoop kv,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",379,False,3075,0,,,,,
Wed,Hancoin (Coming Soon),"RT @qurrex: Some important facts on Qurrex 

#bitcoin #altcoins #ethereum #ERC20 #eos #resources #blockchain #crypto #cryptoexchange https:…",150,False,502,0,,,,,
Tue,coinbasetriv,"RT @KoronaCoin: 📰📉📈👑Subjects:
1. What is the Korona Coin?
2. If crypto, why Korona?
3. To whom would you recommend this project? 

🌐https:/…",80,False,261,0,,,,,
Mon,Mahamudul Hasan,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",2,False,103,0,,,,,
Sun,Amrit Poudel,"RT @dentcoin: DENT, the leading Blockchain project for the Telco market is now live in United Arab Emirates (UAE)! Middle East will be a gr…",29,False,35,0,,,,,
Sat,Mohammed Bilal,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",19,False,3187,0,,,,,
Fri,juliansiena,"RT @Localcoinswap_: LocalCoinSwap allows traders in any location, to directly trade #cryptocurrencies such as #Bitcoin (BTC/XBT), #Ethereum…",6058,False,363,0,,,,,
Thu,nooz,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,458,False,688,0,,,,,
Wed,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #COSS 📢

COSS Trading promo with 1,000,000…",605,False,10,0,,,,,
Tue,Kimonok,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",0,False,3075,0,,,,,
Mon,Egor Kosarev,"RT @EthereumVision: Hi #bountyhunters! 
Want to earn up to 50,000 #tokens? 
1. FOLLOW us! 
2. Retweet &amp; LIKE our posts 
3. Fill the form 
h…",6130,False,824,0,,,,,
Sun,john mcquade,"RT @cyclingcrypto: Just be aware that you may only have days left before 20 sats is long gone, $DAPS will be the top privacy coin and will…",3,False,38,0,,,,,
Sat,vmly011,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",17,False,643,0,,,,,
Fri,Yunus Horla,"RT @Airdrop_333: I will choose 20 random followers to win 0.2ETH

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#air…",2304,False,75,0,,,,,
Thu,Саша,"RT @RECFofficial: Invest with Impact! Invest with Certainty! Invest with #RECF! https://t.co/fYH4QHkFOo
#bitcoin #money #cryptocurrency #cr…",2,False,1376,0,,,,,
Wed,Egor Kosarev,"RT @EthereumVision: Don't miss the new #airdrop
Up to 50,000 #tokens for #free

1. Follow this account
2. Retweet &amp; like our posts
3. Fill…",6130,False,266,0,,,,,
Tue,CryptoCroc,RT @CNBCFastMoney: .@fundstrat's @rsluymer says the charts could be pointing to a big breakout ahead for #bitcoin https://t.co/i4yo1rL0Ab,22,False,439,0,,,,,
Mon,João D'alte,RT @BTCPuertoRico: In less than 5 minutes you can start accepting #bitcoin lighting or on-chain payments with @OpenNodeCo We already did an…,45,False,1,0,,,,,
Sun,Crypto Airdrops,"RT @CoinAirdropsAll: #Bitcoin #Satoshi #cryptocurrency #blockchain #Airdrop
NEW #AIRDROP📢- ⭐️⭐️⭐️⭐️⭐️ 5/5 stars
#PokemonGo - Decentralized…",188,False,6,0,,,,,
Sat,⚡Blockchain Names⚡,RT @LegendOfCrypto: The new #Bitcoin roadmap is here https://t.co/ODYQgdHHbg,1007,False,147,0,,,,,
Fri,Cryptopeers,(The Yes Votes Are In: EOS #Blockchain to Launch Imminently) - https://t.co/husRHlPFsX -  #crypto #bitcoin,151,False,0,0,,,,,
Thu,Ekwavwe henry,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",26,False,3187,0,,,,,
Wed,Kimonok,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",0,False,3187,0,,,,,
Tue,Altcoinguide.eu,"Step 2: Start trading on an Exchange! Create an account and start trading! 📈🚀

How to do that? Check: ⬇️… https://t.co/mmQy5ugdNE",26,False,0,0,,,,,
Mon,Javier Sanguiao,"RT @kilrau: We did it! 🙌 #2 Atomic Swap on Lightning between BTC &amp; LTC!

Kudos to @bitconner from @lightning pioneering this. Who is #3? @S…",99,False,482,0,,,,,
Sun,arslanansari,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",63,False,3187,0,,,,,
Sat,JBIT 🚀,"RT @real_vijay: I use #Bitcoin everyday. No, I don't spend it on bread or coffee, but by HODLing it I get the peace of mind of having an as…",302,False,92,0,,,,,
Fri,Martin Lund,#lightning devs are quietly making huge progress solving important scalability issues for #Bitcoin. Amazing work by… https://t.co/FnrRZxUjBK,94,False,0,0,,,,,
Thu,sanoop kv,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",379,False,3187,0,,,,,
Wed,СЕРГІЙ КИРИЧУК #Traxion,"RT @Blockshipping: Transforming the global container shipping industry.
Join the Blockshipping ICO today!  https://t.co/LccYtErMPU

#CCC #B…",10951,False,137,0,,,,,
Tue,CryptoPoussin,"RT @TheCryptoDog: This graphic shows what we can look forward to

$BTC $BTCUSD #Bitcoin https://t.co/uykJorEclW",218,False,15,0,,,,,
Mon,Pierre Beyssac,RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,5996,False,688,0,,,,,
Sun,Smart Rakibul,RT @ImpressioLTD: Cryptocurrency is now infiltrating popular culture!  Impressio would like to salute both @HBO and @Showtime for mentionin…,8292,False,1326,0,,,,,
Sat,Jonalva,"Embrace new technology, even if it means giving up old, but familiar ones. Innovation and vision is what define who… https://t.co/AwnKWqcsWe",10546,False,0,0,,,,,
Fri,lemyke,"RT @THUGCOIN: THUGS WE NEED YOUR HELP TO LIST THUG ON A NEW EXCHANGE!

Vote for @THUGCOIN on @MercatoxCom! 🚀 

Active traders have 5 FREE v…",2215,False,41,0,,,,,
Thu,Paulstanley,"RT @kilrau: We did it! 🙌 #2 Atomic Swap on Lightning between BTC &amp; LTC!

Kudos to @bitconner from @lightning pioneering this. Who is #3? @S…",284,False,482,0,,,,,
Wed,JIMOH DIYA,"RT @acecoininfo: Join our Second AIRDROP NOW
https://t.co/eKVbQ32lGS
#Airdrop #Airdrops #bounty #hunter #airdrophunters #bitcoin #ethereum…",198,False,24,0,,,,,
Tue,Саша Рогожников,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",73,False,3187,0,,,,,
Mon,nana,"RT @decoin_io: DECOIN CEO: BLOCKCHAIN TECHNOLOGY THE BIGGEST REVOLUTION SINCE THE INCEPTION OF THE INTERNET (INTERVIEW)

Read more: https:/…",1860,False,610,0,,,,,
Sun,Eric Brown,"RT @decoin_io: Our airdrop program is still live!
A total of  55,000 Dtep Coin with a value of $50,000 are up for grabs!

Visit our Airdrop…",4442,False,121,0,,,,,
Sat,libra,"RT @dovenetworketh: Some of the many advantages of Dove!

#Blockchain #bitcoin #Ethereum #startups #telecom newtech #breakthru #internet #i…",1175,False,84,0,,,,,
Fri,Вадим Спиров,"RT @lightningncom: We are airdropping 100 LightningNet (LNET)! 🚀 Follow us, join our telegram (https://t.co/vYgzEWTiwU ) and retweet this t…",7,False,7483,0,,,,,
Thu,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #SHEC 📢

Bonus 500 #SHEC Token

Fill out form and Receive 500 #SHEC Tokens…",605,False,2,0,,,,,
Wed,Milanoh,RT @Blockchainlife: Coinbase acquired a securities dealer to let customers trade their ERC20 tokens. More than $13 billion has been raised…,105,False,125,0,,,,,
Tue,Jean Lively,"RT @decoin_io: Our airdrop program is still live!
A total of  55,000 Dtep Coin with a value of $50,000 are up for grabs!

Visit our Airdrop…",4295,False,121,0,,,,,
Mon,⚡Blockchain Names⚡,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",1007,False,103,0,,,,,
Sun,TPFP Media,Website: https://t.co/dbVNkO51GV #FlipNpik #Crypto #Blockchain #FNP  #Stellar #Bitcoin #Cryptocurrency #BTC #XLM… https://t.co/VuGQuamLSZ,10371,False,0,0,,,,,
Sat,VentureDrop,"UNBOXED AIRDROP 📢⭐⭐⭐⭐⭐5/5 💰up to ~$250

🔸️#Unboxed NBOX Influencer Marketing

🔸️Up to 1000 points for joining airdr… https://t.co/b6YTSIAOtt",2136,False,0,0,,,,,
Fri,Ravi Bhalla,RT @howdooHQ: OUR PRE-SALE RATE OF $0.08 ENDS at Midnight GMT on June 2nd. Register before its too late and the price increases to $0.10 pe…,4018,False,277,0,,,,,
Thu,Alex 🔥,"#NEWS: Binance REOPENED Registration

Wanna get into #Cryptocurrency #altcoins?

https://t.co/M8gXCj43GI 

#bitcoin… https://t.co/b8mbuJ4JuH",15572,False,0,0,,,,,
Wed,Yurii Kravchuk,RT @PO8Coin: Check out our new airdrop campaign. https://t.co/rvoJ7zDN96  We’re giving a total of 3000 PO8 ($24) per user.@CryptoAirdrops @…,4205,False,1351,0,,,,,
Tue,Hancoin (Coming Soon),"RT @decoin_io: Our airdrop program is still live!
A total of  55,000 Dtep Coin with a value of $50,000 are up for grabs!

Visit our Airdrop…",150,False,121,0,,,,,
Mon,Cryptopeers,(Gibraltar Issues First Crypto Currency (QRG) Postage Stamps to Facilitate ...) - https://t.co/vmtFJsDo6c - #News #crypto #bitcoin,151,False,0,0,,,,,
Sun,Crypto Airdrops,"RT @CoinAirdropsAll: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #Superbloom 📢

Earn 1,000 Tokens ($500)

Airdrop of 10,000,000 Superbloo…",188,False,4,0,,,,,
Sat,AKJ,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,120,False,32,0,,,,,
